,From,To,Weight
201109,3520,2061,0
201110,3520,7274,0
201111,3520,2557,1
201112,3520,1245,0
201113,3520,1726,1
201114,3520,6720,0
201115,3520,8318,1
201116,3520,2552,0
201117,3520,7030,1
201118,3520,6504,1
201119,3520,5067,3
201120,3520,4216,2
201121,3520,1361,1
201122,3520,6932,1
201123,3520,1340,2
201124,3520,8746,1
201125,3520,3725,3
201126,3520,1137,2
201127,3520,4947,1
201128,3520,3225,1
201129,3520,1992,1
201130,3520,7059,1
201131,3520,7999,1
201132,3520,564,0
201133,3520,8346,1
201134,3520,10965,1
201135,3520,6605,0
201136,3520,9925,1
201137,3520,5389,0
201138,3520,6036,1
201139,3520,3711,2
201140,3520,2532,1
201141,3520,4943,1
201142,3520,4769,0
201143,3520,6931,1
201144,3520,5547,1
201145,3520,9671,1
201146,3520,5371,1
201147,3520,8314,1
201148,3520,3174,3
201149,3520,2574,2
201150,3520,5966,0
201151,3520,9058,3
201152,3520,254,0
201153,3520,7627,2
201154,3520,988,1
201155,3520,10972,1
201156,3520,6583,1
201157,3520,4376,1
201158,3520,701,1
201159,3520,2942,1
201160,3520,1173,1
201161,3520,4611,2
201162,3520,4248,0
201163,3520,6940,1
201164,3520,4673,1
201165,3520,8779,1
201166,3520,10767,2
201167,3520,7230,0
201168,3520,1277,1
201169,3520,6384,1
201170,3520,8029,2
201171,3520,6988,2
201172,3520,3336,1
201173,3520,4301,1
201174,3520,3619,1
201175,3520,4692,1
201176,3520,6086,1
201177,3520,11101,1
201178,3520,10430,2
201179,3520,7875,2
201180,3520,5278,1
201181,3520,3560,1
201182,3520,2281,1
201183,3520,4073,1
201184,3520,3667,2
201185,3520,7573,1
201186,3520,6299,1
201187,3520,10846,1
201188,3520,10446,2
201189,3520,3479,1
201190,3520,199,0
201191,3520,3483,2
201192,3520,2350,0
201193,3520,9493,2
201194,3520,1,1
201195,3520,5536,3
201196,3520,9499,1
201197,3520,5121,1
201198,3520,5848,3
201199,3520,4856,2
201200,3520,7186,1
201201,3520,5794,1
201202,3520,1031,1
201203,3520,10140,1
201204,3520,9353,0
201205,3520,4789,3
201206,3520,8443,1
201207,3520,1928,1
201208,3520,8800,1
201209,3520,10150,1
201210,3520,10619,1
201211,3520,8362,1
201212,3520,4637,1
201213,3520,9972,2
201214,3520,8931,1
201215,3520,2008,1
201216,3520,3139,0
201217,3520,7922,0
201218,3520,1204,1
201219,3520,6810,1
201220,3520,5386,2
201221,3520,3202,1
201222,3520,6387,1
201223,3520,10489,2
201224,3520,2611,1
201225,3520,5407,1
201226,3520,5718,2
201227,3520,4580,3
201228,3520,8545,3
201229,3520,7378,1
201230,3520,8492,1
201231,3520,1212,1
201232,3520,10473,1
201233,3520,7962,2
201234,3520,9984,2
201235,3520,7453,1
201236,3520,241,1
201237,3520,8975,1
201238,3520,5236,2
201239,3520,7010,1
201240,3520,3706,1
201241,3520,5204,1
201242,3520,1020,1
201243,3520,6019,1
201244,3520,3717,1
201245,3520,4998,1
201246,3520,966,0
201247,3520,4767,1
201248,3520,9725,1
201249,3520,4491,0
201250,3520,3759,1
201251,3520,2055,1
201252,3520,3005,2
201253,3520,6421,1
201254,3520,4207,2
201255,3520,6072,1
201256,3520,1509,3
201257,3520,1127,1
201258,3520,5538,3
201259,3520,146,1
201260,3520,4741,0
201261,3520,1524,1
201262,3520,7451,0
201263,3520,4356,1
201264,3520,3885,1
201265,3520,1175,1
201266,3520,3412,0
201267,3520,2975,1
201268,3520,2894,2
201269,3520,749,1
201270,3520,10525,1
201271,3520,5031,1
201272,3520,6218,0
201273,3520,193,1
201274,3520,10660,0
201275,3520,5735,1
201276,3520,1829,0
201277,3520,9855,1
201278,3520,8732,1
201279,3520,6606,0
201280,3520,234,1
201281,3520,1118,1
201282,3520,7789,1
201283,3520,8955,1
201284,3520,5644,0
201285,3520,2324,1
201286,3520,697,1
201287,3520,1627,1
201288,3520,938,1
201289,3520,4058,0
201290,3520,7736,1
201291,3520,9757,2
201292,3520,4138,1
201293,3520,10833,0
201294,3520,9606,2
201295,3520,8534,0
201296,3520,5153,1
201297,3520,5493,1
201298,3520,2147,2
201299,3520,5107,1
201300,3520,3979,1
201301,3520,6049,2
201302,3520,3910,3
201303,3520,1740,0
201304,3520,195,1
201305,3520,10319,0
201306,3520,2296,1
201307,3520,2931,1
201308,3520,3698,1
201309,3520,9516,1
201310,3520,339,0
201311,3520,9010,3
201312,3520,5543,0
201313,3520,1577,1
201314,3520,6024,2
201315,3520,6055,0
201316,3520,4394,1
201317,3520,5758,4
201318,3520,9206,1
201319,3520,10971,1
201320,3520,158,1
201321,3520,1945,1
201322,3520,2535,2
201323,3520,9386,0
201324,3520,873,0
201325,3520,7793,0
201326,3520,2407,1
201327,3520,7912,1
201328,3520,1384,1
201329,3520,10507,0
201330,3520,5675,0
201331,3520,6770,1
201332,3520,8773,0
201333,3520,10909,2
201334,3520,9121,2
201335,3520,4310,1
201336,3520,2561,0
201337,3520,9349,2
201338,3520,922,1
201339,3520,4530,1
201340,3520,1553,1
201341,3520,5221,1
201342,3520,10133,2
201343,3520,8233,0
201344,3520,2945,2
201345,3520,7521,1
201346,3520,4070,1
201347,3520,9559,1
201348,3520,5529,1
201349,3520,9743,1
201350,3520,1763,3
201351,3520,2072,1
201352,3520,3584,1
201353,3520,3643,1
201354,3520,7706,1
201355,3520,830,2
201356,3520,6050,1
201357,3520,125,0
201358,3520,1079,0
201359,3520,7321,1
201360,3520,955,1
201361,3520,7476,0
201362,3520,4261,2
201363,3520,5350,1
201364,3520,9298,1
201365,3520,1626,1
201366,3520,2612,1
201367,3520,10069,1
201368,3520,3409,1
201369,3520,5453,1
201370,3520,2565,0
201371,3520,4656,1
201372,3520,9242,1
201373,3520,8286,0
201374,3520,1665,3
201375,3520,7005,0
201376,3520,2781,2
201377,3520,4127,1
201378,3520,8143,1
201379,3520,3690,1
201380,3520,3433,1
201381,3520,1215,1
201382,3520,2570,1
201383,3520,10742,1
201384,3520,1351,1
201385,3520,477,4
201386,3520,7832,3
201387,3520,7396,1
201388,3520,3498,1
201389,3520,1172,2
201390,3520,569,2
201391,3520,4686,1
201392,3520,4351,1
201393,3520,10129,1
201394,3520,5796,1
201395,3520,10556,1
201396,3520,48,0
201397,3520,737,2
201398,3520,3571,0
201399,3520,5092,0
201400,3520,5534,1
201401,3520,7960,1
201402,3520,9905,1
201403,3520,8439,1
201404,3520,6977,1
201405,3520,8397,1
201406,3520,1990,1
201407,3520,8093,1
201408,3520,10513,1
201409,3520,5782,0
201410,3520,2415,1
201411,3520,332,0
201412,3520,6906,2
201413,3520,7872,3
201414,3520,4427,2
201415,3520,2886,1
201416,3520,9064,1
201417,3520,3678,0
201418,3520,2186,2
201419,3520,1399,1
201420,3520,8341,1
201421,3520,6461,0
201422,3520,5113,1
201423,3520,2961,1
201424,3520,3010,3
201425,3520,6892,1
201426,3520,8462,1
201427,3520,5558,1
201428,3520,10951,0
201429,3520,5623,1
201430,3520,5544,0
201431,3520,5831,1
201432,3520,10176,1
201433,3520,3138,3
201434,3520,4994,1
201435,3520,10872,1
201436,3520,1139,3
201437,3520,10448,1
201438,3520,2109,1
201439,3520,3009,2
201440,3520,8537,1
201441,3520,4331,1
201442,3520,6281,1
201443,3520,4338,1
201444,3520,10913,1
201445,3520,3334,2
201446,3520,10949,1
201447,3520,6248,1
201448,3520,10164,1
201449,3520,6815,3
201450,3520,4122,1
201451,3520,5370,1
201452,3520,405,1
201453,3520,500,2
201454,3520,9323,1
201455,3520,3945,1
201456,3520,983,1
201457,3520,5628,1
201458,3520,10701,2
201459,3520,4426,1
201460,3520,6343,0
201461,3520,7734,2
201462,3520,1146,1
201463,3520,1103,2
201464,3520,3422,1
201465,3520,2909,1
201466,3520,340,1
201467,3520,3104,1
201468,3520,1008,1
201469,3520,2115,0
201470,3520,2088,2
201471,3520,6292,1
201472,3520,3919,1
201473,3520,271,1
201474,3520,5136,1
201475,3520,9790,1
201476,3520,7233,1
201477,3520,7699,1
201478,3520,5186,0
201479,3520,7313,1
201480,3520,3520,4
201481,3520,10394,3
201482,3520,9362,0
201483,3520,3968,2
201484,3520,2829,1
201485,3520,1772,2
201486,3520,4377,1
201487,3520,8858,0
201488,3520,9723,0
201489,3520,2666,0
201490,3520,5721,1
201491,3520,8722,2
201492,3520,7118,1
201493,3520,10722,1
201494,3520,2632,1
201495,3520,4333,0
201496,3520,7366,1
201497,3520,4286,1
201498,3520,7004,1
201499,3520,4001,1
201500,3520,7270,0
201501,10394,5899,1
201502,10394,2114,2
201503,10394,6565,1
201504,10394,1993,0
201505,10394,1966,1
201506,10394,5710,0
201507,10394,2968,1
201508,10394,2225,2
201509,10394,6260,1
201510,10394,6853,1
201511,10394,9369,2
201512,10394,8132,0
201513,10394,7503,1
201514,10394,1618,1
201515,10394,273,0
201516,10394,4452,1
201517,10394,8504,1
201518,10394,7247,0
201519,10394,4646,1
201520,10394,7431,0
201521,10394,3267,0
201522,10394,999,1
201523,10394,1592,2
201524,10394,7215,2
201525,10394,1685,0
201526,10394,7660,1
201527,10394,7987,0
201528,10394,10240,1
201529,10394,10573,1
201530,10394,3712,0
201531,10394,641,1
201532,10394,10314,1
201533,10394,6935,1
201534,10394,9733,1
201535,10394,9938,1
201536,10394,3182,1
201537,10394,7300,0
201538,10394,2798,2
201539,10394,624,1
201540,10394,5176,1
201541,10394,380,1
201542,10394,6274,1
201543,10394,5341,1
201544,10394,313,0
201545,10394,9529,1
201546,10394,2176,2
201547,10394,10089,2
201548,10394,309,0
201549,10394,10264,1
201550,10394,1225,1
201551,10394,9703,1
201552,10394,3762,1
201553,10394,9262,1
201554,10394,4543,1
201555,10394,2926,0
201556,10394,3924,0
201557,10394,9274,1
201558,10394,6963,1
201559,10394,4440,0
201560,10394,2521,1
201561,10394,7381,2
201562,10394,9560,1
201563,10394,1150,1
201564,10394,9707,0
201565,10394,8234,1
201566,10394,11030,1
201567,10394,175,2
201568,10394,2061,0
201569,10394,7274,0
201570,10394,2557,1
201571,10394,1245,0
201572,10394,1726,1
201573,10394,6720,0
201574,10394,8318,1
201575,10394,2552,0
201576,10394,7030,1
201577,10394,6504,1
201578,10394,5067,2
201579,10394,4216,2
201580,10394,1361,1
201581,10394,6932,1
201582,10394,1340,2
201583,10394,8746,1
201584,10394,3725,2
201585,10394,1137,2
201586,10394,4947,1
201587,10394,3225,1
201588,10394,1992,1
201589,10394,7059,1
201590,10394,7999,1
201591,10394,564,0
201592,10394,8346,1
201593,10394,10965,1
201594,10394,6605,0
201595,10394,9925,1
201596,10394,5389,0
201597,10394,6036,1
201598,10394,3711,2
201599,10394,2532,1
201600,10394,4943,1
201601,10394,4769,0
201602,10394,6931,1
201603,10394,5547,1
201604,10394,9671,1
201605,10394,5371,1
201606,10394,8314,1
201607,10394,3174,2
201608,10394,2574,1
201609,10394,5966,0
201610,10394,9058,3
201611,10394,254,0
201612,10394,7627,2
201613,10394,988,1
201614,10394,10972,1
201615,10394,6583,1
201616,10394,4376,1
201617,10394,701,1
201618,10394,2942,1
201619,10394,1173,1
201620,10394,4611,2
201621,10394,4248,0
201622,10394,6940,1
201623,10394,4673,1
201624,10394,8779,1
201625,10394,10767,2
201626,10394,7230,0
201627,10394,1277,1
201628,10394,6384,1
201629,10394,8029,2
201630,10394,6988,2
201631,10394,3336,1
201632,10394,4301,1
201633,10394,3619,1
201634,10394,4692,1
201635,10394,6086,1
201636,10394,11101,1
201637,10394,10430,2
201638,10394,7875,2
201639,10394,5278,1
201640,10394,3560,1
201641,10394,2281,1
201642,10394,4073,1
201643,10394,3667,2
201644,10394,7573,1
201645,10394,6299,1
201646,10394,10846,1
201647,10394,10446,2
201648,10394,3479,1
201649,10394,199,0
201650,10394,3483,1
201651,10394,2350,0
201652,10394,9493,2
201653,10394,1,0
201654,10394,5536,2
201655,10394,9499,1
201656,10394,5121,1
201657,10394,5848,2
201658,10394,4856,2
201659,10394,7186,1
201660,10394,5794,1
201661,10394,1031,1
201662,10394,10140,0
201663,10394,9353,0
201664,10394,4789,3
201665,10394,8443,1
201666,10394,1928,1
201667,10394,8800,1
201668,10394,10150,1
201669,10394,10619,1
201670,10394,8362,1
201671,10394,4637,1
201672,10394,9972,1
201673,10394,8931,1
201674,10394,2008,1
201675,10394,3139,0
201676,10394,7922,0
201677,10394,1204,1
201678,10394,6810,1
201679,10394,5386,2
201680,10394,3202,1
201681,10394,6387,1
201682,10394,10489,2
201683,10394,2611,1
201684,10394,5407,1
201685,10394,5718,2
201686,10394,4580,3
201687,10394,8545,2
201688,10394,7378,1
201689,10394,8492,1
201690,10394,1212,1
201691,10394,10473,1
201692,10394,7962,2
201693,10394,9984,2
201694,10394,7453,1
201695,10394,241,1
201696,10394,8975,1
201697,10394,5236,2
201698,10394,7010,1
201699,10394,3706,1
201700,10394,5204,1
201701,10394,1020,1
201702,10394,6019,1
201703,10394,3717,1
201704,10394,4998,1
201705,10394,966,0
201706,10394,4767,1
201707,10394,9725,1
201708,10394,4491,0
201709,10394,3759,1
201710,10394,2055,1
201711,10394,3005,2
201712,10394,6421,1
201713,10394,4207,2
201714,10394,6072,1
201715,10394,1509,2
201716,10394,1127,1
201717,10394,5538,3
201718,10394,146,1
201719,10394,4741,0
201720,10394,1524,1
201721,10394,7451,0
201722,10394,4356,1
201723,10394,3885,1
201724,10394,1175,1
201725,10394,3412,0
201726,10394,2975,1
201727,10394,2894,2
201728,10394,749,1
201729,10394,10525,1
201730,10394,5031,1
201731,10394,6218,0
201732,10394,193,1
201733,10394,10660,0
201734,10394,5735,1
201735,10394,1829,0
201736,10394,9855,1
201737,10394,8732,1
201738,10394,6606,0
201739,10394,234,1
201740,10394,1118,1
201741,10394,7789,1
201742,10394,8955,1
201743,10394,5644,0
201744,10394,2324,1
201745,10394,697,1
201746,10394,1627,1
201747,10394,938,1
201748,10394,4058,0
201749,10394,7736,1
201750,10394,9757,1
201751,10394,4138,1
201752,10394,10833,0
201753,10394,9606,2
201754,10394,8534,0
201755,10394,5153,1
201756,10394,5493,1
201757,10394,2147,2
201758,10394,5107,1
201759,10394,3979,1
201760,10394,6049,2
201761,10394,3910,3
201762,10394,1740,0
201763,10394,195,1
201764,10394,10319,0
201765,10394,2296,1
201766,10394,2931,1
201767,10394,3698,1
201768,10394,9516,0
201769,10394,339,0
201770,10394,9010,3
201771,10394,5543,0
201772,10394,1577,1
201773,10394,6024,2
201774,10394,6055,0
201775,10394,4394,1
201776,10394,5758,3
201777,10394,9206,1
201778,10394,10971,1
201779,10394,158,1
201780,10394,1945,1
201781,10394,2535,2
201782,10394,9386,0
201783,10394,873,0
201784,10394,7793,0
201785,10394,2407,1
201786,10394,7912,1
201787,10394,1384,1
201788,10394,10507,0
201789,10394,5675,0
201790,10394,6770,1
201791,10394,8773,0
201792,10394,10909,2
201793,10394,9121,2
201794,10394,4310,1
201795,10394,2561,0
201796,10394,9349,2
201797,10394,922,1
201798,10394,4530,1
201799,10394,1553,1
201800,10394,5221,1
201801,10394,10133,2
201802,10394,8233,0
201803,10394,2945,1
201804,10394,7521,1
201805,10394,4070,1
201806,10394,9559,1
201807,10394,5529,1
201808,10394,9743,1
201809,10394,1763,3
201810,10394,2072,1
201811,10394,3584,1
201812,10394,3643,1
201813,10394,7706,1
201814,10394,830,2
201815,10394,6050,1
201816,10394,125,0
201817,10394,1079,0
201818,10394,7321,1
201819,10394,955,1
201820,10394,7476,0
201821,10394,4261,2
201822,10394,5350,1
201823,10394,9298,1
201824,10394,1626,1
201825,10394,2612,1
201826,10394,10069,1
201827,10394,3409,1
201828,10394,5453,1
201829,10394,2565,0
201830,10394,4656,1
201831,10394,9242,1
201832,10394,8286,0
201833,10394,1665,2
201834,10394,7005,0
201835,10394,2781,2
201836,10394,4127,1
201837,10394,8143,1
201838,10394,3690,1
201839,10394,3433,1
201840,10394,1215,1
201841,10394,2570,0
201842,10394,10742,1
201843,10394,1351,1
201844,10394,477,3
201845,10394,7832,3
201846,10394,7396,1
201847,10394,3498,1
201848,10394,1172,2
201849,10394,569,2
201850,10394,4686,1
201851,10394,4351,1
201852,10394,10129,1
201853,10394,5796,1
201854,10394,10556,1
201855,10394,48,0
201856,10394,737,2
201857,10394,3571,0
201858,10394,5092,0
201859,10394,5534,1
201860,10394,7960,1
201861,10394,9905,1
201862,10394,8439,1
201863,10394,6977,1
201864,10394,8397,1
201865,10394,1990,1
201866,10394,8093,1
201867,10394,10513,1
201868,10394,5782,0
201869,10394,2415,1
201870,10394,332,0
201871,10394,6906,2
201872,10394,7872,3
201873,10394,4427,2
201874,10394,2886,1
201875,10394,9064,1
201876,10394,3678,0
201877,10394,2186,2
201878,10394,1399,1
201879,10394,8341,1
201880,10394,6461,0
201881,10394,5113,1
201882,10394,2961,1
201883,10394,3010,3
201884,10394,6892,1
201885,10394,8462,1
201886,10394,5558,1
201887,10394,10951,0
201888,10394,5623,1
201889,10394,5544,0
201890,10394,5831,1
201891,10394,10176,0
201892,10394,3138,2
201893,10394,4994,1
201894,10394,10872,0
201895,10394,1139,3
201896,10394,10448,1
201897,10394,2109,1
201898,10394,3009,1
201899,10394,8537,1
201900,10394,4331,1
201901,10394,6281,1
201902,10394,4338,1
201903,10394,10913,1
201904,10394,3334,2
201905,10394,10949,1
201906,10394,6248,1
201907,10394,10164,1
201908,10394,6815,3
201909,10394,4122,1
201910,10394,5370,1
201911,10394,405,1
201912,10394,500,2
201913,10394,9323,1
201914,10394,3945,1
201915,10394,983,1
201916,10394,5628,1
201917,10394,10701,2
201918,10394,4426,1
201919,10394,6343,0
201920,10394,7734,2
201921,10394,1146,1
201922,10394,1103,2
201923,10394,3422,0
201924,10394,2909,1
201925,10394,340,1
201926,10394,3104,1
201927,10394,1008,1
201928,10394,2115,0
201929,10394,2088,1
201930,10394,6292,1
201931,10394,3919,1
201932,10394,271,1
201933,10394,5136,1
201934,10394,9790,1
201935,10394,7233,1
201936,10394,7699,1
201937,10394,5186,0
201938,10394,7313,1
201939,10394,3520,3
201940,10394,10394,3
201941,10394,9362,0
201942,10394,3968,1
201943,10394,2829,1
201944,10394,1772,2
201945,10394,4377,1
201946,10394,8858,0
201947,10394,9723,0
201948,10394,2666,0
201949,10394,5721,1
201950,10394,8722,2
201951,10394,7118,1
201952,10394,10722,1
201953,10394,2632,1
201954,10394,4333,0
201955,10394,7366,1
201956,10394,4286,1
201957,10394,7004,1
201958,10394,4001,1
201959,10394,7270,0
201960,9362,5899,0
201961,9362,2114,0
201962,9362,6565,0
201963,9362,1993,1
201964,9362,1966,0
201965,9362,5710,1
201966,9362,2968,0
201967,9362,2225,0
201968,9362,6260,0
201969,9362,6853,1
201970,9362,9369,0
201971,9362,8132,1
201972,9362,7503,0
201973,9362,1618,0
201974,9362,273,1
201975,9362,4452,1
201976,9362,8504,0
201977,9362,7247,1
201978,9362,4646,0
201979,9362,7431,1
201980,9362,3267,1
201981,9362,999,1
201982,9362,1592,0
201983,9362,7215,1
201984,9362,1685,1
201985,9362,7660,0
201986,9362,7987,1
201987,9362,10240,1
201988,9362,10573,0
201989,9362,3712,1
201990,9362,641,0
201991,9362,10314,1
201992,9362,6935,0
201993,9362,9733,0
201994,9362,9938,0
201995,9362,3182,0
201996,9362,7300,1
201997,9362,2798,1
201998,9362,624,0
201999,9362,5176,0
202000,9362,380,0
202001,9362,6274,1
202002,9362,5341,0
202003,9362,313,1
202004,9362,9529,0
202005,9362,2176,1
202006,9362,10089,1
202007,9362,309,1
202008,9362,10264,0
202009,9362,1225,0
202010,9362,9703,0
202011,9362,3762,0
202012,9362,9262,0
202013,9362,4543,0
202014,9362,2926,1
202015,9362,3924,1
202016,9362,9274,0
202017,9362,6963,0
202018,9362,4440,1
202019,9362,2521,0
202020,9362,7381,1
202021,9362,9560,0
202022,9362,1150,0
202023,9362,9707,1
202024,9362,8234,0
202025,9362,11030,0
202026,9362,175,0
202027,9362,2061,1
202028,9362,7274,1
202029,9362,2557,0
202030,9362,1245,1
202031,9362,1726,0
202032,9362,6720,1
202033,9362,8318,0
202034,9362,2552,1
202035,9362,7030,0
202036,9362,6504,0
202037,9362,5067,1
202038,9362,4216,0
202039,9362,1361,1
202040,9362,6932,0
202041,9362,1340,1
202042,9362,8746,1
202043,9362,3725,1
202044,9362,1137,0
202045,9362,4947,1
202046,9362,3225,0
202047,9362,1992,0
202048,9362,7059,0
202049,9362,7999,1
202050,9362,564,1
202051,9362,8346,0
202052,9362,10965,0
202053,9362,6605,1
202054,9362,9925,0
202055,9362,5389,1
202056,9362,6036,0
202057,9362,3711,0
202058,9362,2532,0
202059,9362,4943,1
202060,9362,4769,1
202061,9362,6931,0
202062,9362,5547,1
202063,9362,9671,0
202064,9362,5371,0
202065,9362,8314,0
202066,9362,3174,1
202067,9362,2574,1
202068,9362,5966,1
202069,9362,9058,0
202070,9362,254,1
202071,9362,7627,0
202072,9362,988,0
202073,9362,10972,1
202074,9362,6583,0
202075,9362,4376,0
202076,9362,701,0
202077,9362,2942,0
202078,9362,1173,1
202079,9362,4611,0
202080,9362,4248,1
202081,9362,6940,0
202082,9362,4673,0
202083,9362,8779,0
202084,9362,10767,0
202085,9362,7230,1
202086,9362,1277,0
202087,9362,6384,0
202088,9362,8029,1
202089,9362,6988,0
202090,9362,3336,0
202091,9362,4301,0
202092,9362,3619,0
202093,9362,4692,0
202094,9362,6086,0
202095,9362,11101,0
202096,9362,10430,1
202097,9362,7875,1
202098,9362,5278,0
202099,9362,3560,0
202100,9362,2281,0
202101,9362,4073,0
202102,9362,3667,1
202103,9362,7573,0
202104,9362,6299,0
202105,9362,10846,0
202106,9362,10446,1
202107,9362,3479,0
202108,9362,199,1
202109,9362,3483,1
202110,9362,2350,1
202111,9362,9493,0
202112,9362,1,0
202113,9362,5536,1
202114,9362,9499,1
202115,9362,5121,0
202116,9362,5848,0
202117,9362,4856,0
202118,9362,7186,0
202119,9362,5794,1
202120,9362,1031,0
202121,9362,10140,1
202122,9362,9353,1
202123,9362,4789,0
202124,9362,8443,0
202125,9362,1928,0
202126,9362,8800,0
202127,9362,10150,0
202128,9362,10619,0
202129,9362,8362,1
202130,9362,4637,0
202131,9362,9972,0
202132,9362,8931,0
202133,9362,2008,0
202134,9362,3139,1
202135,9362,7922,1
202136,9362,1204,0
202137,9362,6810,0
202138,9362,5386,1
202139,9362,3202,1
202140,9362,6387,0
202141,9362,10489,0
202142,9362,2611,0
202143,9362,5407,0
202144,9362,5718,0
202145,9362,4580,0
202146,9362,8545,1
202147,9362,7378,0
202148,9362,8492,0
202149,9362,1212,0
202150,9362,10473,1
202151,9362,7962,0
202152,9362,9984,0
202153,9362,7453,0
202154,9362,241,0
202155,9362,8975,0
202156,9362,5236,1
202157,9362,7010,0
202158,9362,3706,0
202159,9362,5204,0
202160,9362,1020,0
202161,9362,6019,0
202162,9362,3717,0
202163,9362,4998,0
202164,9362,966,1
202165,9362,4767,0
202166,9362,9725,0
202167,9362,4491,1
202168,9362,3759,0
202169,9362,2055,0
202170,9362,3005,0
202171,9362,6421,0
